"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:51:18.961939","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"2","11:51:19.165808","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"3","11:51:19.265193","fe80::ae22:5ff:feaa:607e","fe80::49c:fb07:3c9a:aa62","ICMPv6","86","Neighbor Solicitation for fe80::49c:fb07:3c9a:aa62 from ac:22:05:aa:60:7e"
"4","11:51:19.265381","fe80::49c:fb07:3c9a:aa62","fe80::ae22:5ff:feaa:607e","ICMPv6","78","Neighbor Advertisement fe80::49c:fb07:3c9a:aa62 (sol)"
"5","11:51:19.566457","192.168.0.74","5.28.195.2","TCP","78","63634  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3564171440 TSecr=0 SACK_PERM"
"6","11:51:19.566493","192.168.0.74","5.28.195.2","TCP","78","63633  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1766994909 TSecr=0 SACK_PERM"
"7","11:51:19.986004","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"8","11:51:20.190816","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"9","11:51:20.481982","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"10","11:51:20.567549","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 63634  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3564172441 TSecr=0 SACK_PERM"
"11","11:51:20.567586","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 63633  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1766995910 TSecr=0 SACK_PERM"
"12","11:51:20.568452","192.87.28.82","192.168.0.74","TCP","66","9001  >  59488 [ACK] Seq=1 Ack=537 Win=3520 Len=0 TSval=2693231033 TSecr=3832757990"
"13","11:51:20.655067","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"14","11:51:20.655281","192.168.0.74","192.87.28.82","TCP","66","59488  >  9001 [ACK] Seq=537 Ack=537 Win=7056 Len=0 TSval=3832758163 TSecr=2693231118"
"15","11:51:20.656669","192.168.0.74","192.87.28.82","TCP","1474","59488  >  9001 [ACK] Seq=537 Ack=537 Win=7064 Len=1408 TSval=3832758165 TSecr=2693231118 [TCP PDU reassembled in 16]"
"16","11:51:20.656693","192.168.0.74","192.87.28.82","TLSv1.2","736","Application Data"
"17","11:51:20.699495","192.87.28.82","192.168.0.74","TCP","66","9001  >  59488 [ACK] Seq=537 Ack=2615 Win=3488 Len=0 TSval=2693231166 TSecr=3832758165"
"18","11:51:20.701033","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:440b::6812:24f4","TCP","98","63637  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=2266393788 TSecr=0 SACK_PERM"
"19","11:51:20.718842","2606:4700:440b::6812:24f4","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","94","443  >  63637 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=1656200599 TSecr=2266393788 WS=8192"
