"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:51:57.343025","192.168.0.227","192.87.28.82","TLSv1.2","602","Application Data"
"2","11:51:57.408067","149.154.167.41","192.168.0.227","SSL","171","Continuation Data"
"3","11:51:57.408312","192.168.0.227","149.154.167.41","TCP","66","61498  >  443 [ACK] Seq=1 Ack=106 Win=65530 Len=0 TSval=61573164 TSecr=2057347572"
"4","11:51:57.420010","192.87.28.82","192.168.0.227","TCP","66","9001  >  55094 [ACK] Seq=1 Ack=537 Win=1043 Len=0 TSval=2015691570 TSecr=4103042503"
"5","11:51:57.537456","192.168.0.227","5.28.195.2","TCP","78","61528  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=969754678 TSecr=0 SACK_PERM"
"6","11:51:57.537541","192.168.0.227","5.28.195.2","TCP","78","61530  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=987411769 TSecr=0 SACK_PERM"
"7","11:51:57.930112","192.168.0.164","224.0.0.251","MDNS","103","Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question"
"8","11:51:57.930114","fe80::88b1:ebff:fea3:db79","ff02::fb","MDNS","123","Standard query 0x0002 PTR _googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question"
"9","11:51:57.933628","192.168.0.227","149.154.167.41","TCP","54","[TCP Keep-Alive] 61498  >  443 [ACK] Seq=0 Ack=106 Win=65535 Len=0"
"10","11:51:57.966372","2a02:ab88:b:4100:4977:d98a:d5e5:5d47","2a00:1450:400d:80f::200a","TLSv1.2","125","Application Data"
"11","11:51:57.978209","149.154.167.41","192.168.0.227","TCP","66","[TCP Keep-Alive ACK] 443  >  61498 [ACK] Seq=106 Ack=1 Win=2283 Len=0 TSval=2057348142 TSecr=61573164"
"12","11:51:57.980726","2a00:1450:400d:80f::200a","2a02:ab88:b:4100:4977:d98a:d5e5:5d47","TLSv1.2","125","Application Data"
"13","11:51:57.981080","2a02:ab88:b:4100:4977:d98a:d5e5:5d47","2a00:1450:400d:80f::200a","TCP","86","51272  >  443 [ACK] Seq=40 Ack=40 Win=2048 Len=0 TSval=3319737472 TSecr=243338496"
"14","11:51:58.105103","2a02:ab88:b:4100:4977:d98a:d5e5:5d47","2a00:1450:400d:80f::200a","TCP","74","[TCP Keep-Alive] 51272  >  443 [ACK] Seq=39 Ack=40 Win=2048 Len=0"
