"No.","Time","Source","Destination","Protocol","Length","Info"
"1","20:20:58.719312","192.168.0.74","5.28.195.2","TCP","78","54218  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3232926351 TSecr=0 SACK_PERM"
"2","20:20:58.719348","192.168.0.74","5.28.195.2","TCP","78","54217  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=909007631 TSecr=0 SACK_PERM"
"3","20:20:59.383002","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"4","20:20:59.468191","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1 Ack=537 Win=1043 Len=0 TSval=3379206596 TSecr=2983862173"
"5","20:20:59.719815","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54218  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3232927351 TSecr=0 SACK_PERM"
"6","20:20:59.719853","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54217  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=909008631 TSecr=0 SACK_PERM"
"7","20:20:59.824079","192.168.0.74","5.28.195.2","TCP","78","54219  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3103953060 TSecr=0 SACK_PERM"
"8","20:20:59.861822","5.28.195.2","192.168.0.74","TCP","74","443  >  54219 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=2935020853 TSecr=3103953060 WS=1024"
"9","20:20:59.861954","192.168.0.74","5.28.195.2","TCP","66","54219  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=3103953098 TSecr=2935020853"
"10","20:20:59.862220","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"11","20:20:59.904386","5.28.195.2","192.168.0.74","TCP","66","443  >  54219 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2935020951 TSecr=3103953098"
"12","20:20:59.904388","5.28.195.2","192.168.0.74","TCP","66","443  >  54219 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2935020951 TSecr=3103953098"
"13","20:20:59.904505","192.168.0.74","5.28.195.2","TCP","66","54219  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3103953140 TSecr=2935020951"
"14","20:20:59.904721","192.168.0.74","5.28.195.2","TCP","66","54219  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3103953140 TSecr=2935020951"
"15","20:20:59.944752","5.28.195.2","192.168.0.74","TCP","56","443  >  54219 [RST] Seq=2 Win=0 Len=0"
"16","20:21:00.688435","fe80::49c:fb07:3c9a:aa62","fe80::ae22:5ff:feaa:607e","ICMPv6","86","Neighbor Solicitation for fe80::ae22:5ff:feaa:607e from ee:99:94:f5:59:fd"
"17","20:21:00.706308","fe80::ae22:5ff:feaa:607e","fe80::49c:fb07:3c9a:aa62","ICMPv6","78","Neighbor Advertisement fe80::ae22:5ff:feaa:607e (rtr, sol)"
"18","20:21:00.719332","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54218  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3232928351 TSecr=0 SACK_PERM"
"19","20:21:00.719374","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54217  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=909009631 TSecr=0 SACK_PERM"
"20","20:21:00.886916","192.168.0.74","192.87.28.82","TLSv1.2","1116","Application Data"
"21","20:21:00.964447","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1 Ack=1587 Win=1043 Len=0 TSval=3379208093 TSecr=2983863677"
"22","20:21:00.964571","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"23","20:21:00.973825","192.87.28.82","192.168.0.74","TLSv1.2","1116","Application Data"
"24","20:21:00.973942","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=2123 Ack=1051 Win=4012 Len=0 TSval=2983863764 TSecr=3379208098"
"25","20:21:00.975096","192.168.0.74","192.87.28.82","TCP","1474","53922  >  9001 [ACK] Seq=2123 Ack=1051 Win=4028 Len=1408 TSval=2983863765 TSecr=3379208098 [TCP PDU reassembled in 26]"
"26","20:21:00.975122","192.168.0.74","192.87.28.82","TLSv1.2","736","Application Data"
"27","20:21:00.976724","192.168.0.74","192.87.28.82","TCP","1474","53922  >  9001 [ACK] Seq=4201 Ack=1051 Win=4028 Len=1408 TSval=2983863766 TSecr=3379208098 [TCP PDU reassembled in 28]"
"28","20:21:00.976741","192.168.0.74","192.87.28.82","TLSv1.2","736","Application Data"
"29","20:21:01.012162","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1051 Ack=3531 Win=1021 Len=0 TSval=3379208139 TSecr=2983863754"
"30","20:21:01.016785","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1051 Ack=5609 Win=1021 Len=0 TSval=3379208143 TSecr=2983863765"
"31","20:21:01.056698","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1051 Ack=6279 Win=1043 Len=0 TSval=3379208183 TSecr=2983863766"
"32","20:21:01.118040","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"33","20:21:01.118222","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=6279 Ack=1587 Win=4020 Len=0 TSval=2983863908 TSecr=3379208242"
"34","20:21:01.119900","192.168.0.74","192.87.28.82","TCP","1474","53922  >  9001 [ACK] Seq=6279 Ack=1587 Win=4028 Len=1408 TSval=2983863910 TSecr=3379208242 [TCP PDU reassembled in 35]"
"35","20:21:01.119931","192.168.0.74","192.87.28.82","TLSv1.2","736","Application Data"
"36","20:21:01.156972","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=1587 Ack=8357 Win=1011 Len=0 TSval=3379208282 TSecr=2983863910"
"37","20:21:01.242869","64.65.63.120","192.168.0.74","TLSv1.2","602","Application Data"
"38","20:21:01.243026","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=537 Win=3756 Len=0 TSval=38124177 TSecr=2625362415"
"39","20:21:01.357368","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=1587 Ack=8357 Win=1043 Len=1408 TSval=3379208486 TSecr=2983863910 [TCP PDU reassembled in 41]"
"40","20:21:01.357370","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=2995 Ack=8357 Win=1043 Len=1408 TSval=3379208486 TSecr=2983863910 [TCP PDU reassembled in 41]"
"41","20:21:01.357372","192.87.28.82","192.168.0.74","TLSv1.2","870","Application Data"
"42","20:21:01.357373","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=5207 Ack=8357 Win=1043 Len=1408 TSval=3379208489 TSecr=2983863910 [TCP PDU reassembled in 46]"
"43","20:21:01.357507","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=8357 Ack=6615 Win=3950 Len=0 TSval=2983864147 TSecr=3379208489"
"44","20:21:01.357662","192.168.0.74","192.87.28.82","TCP","66","[TCP Window Update] 53922  >  9001 [ACK] Seq=8357 Ack=6615 Win=4028 Len=0 TSval=2983864147 TSecr=3379208489"
"45","20:21:01.358804","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=6615 Ack=8357 Win=1043 Len=1408 TSval=3379208489 TSecr=2983863910 [TCP PDU reassembled in 46]"
"46","20:21:01.358806","192.87.28.82","192.168.0.74","TLSv1.2","870","Application Data"
"47","20:21:01.358913","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=8357 Ack=8827 Win=3994 Len=0 TSval=2983864149 TSecr=3379208489"
"48","20:21:01.360813","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"49","20:21:01.362162","192.168.0.74","192.87.28.82","TCP","1474","53922  >  9001 [ACK] Seq=8893 Ack=8827 Win=4028 Len=1408 TSval=2983864152 TSecr=3379208489 [TCP PDU reassembled in 50]"
"50","20:21:01.362177","192.168.0.74","192.87.28.82","TLSv1.2","1250","Application Data"
