"No.","Time","Source","Destination","Protocol","Length","Info"
"1","20:23:46.774285","192.168.0.74","5.28.195.2","TCP","78","54528  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3865721154 TSecr=0 SACK_PERM"
"2","20:23:46.774368","192.168.0.74","5.28.195.2","TCP","78","54527  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3448987626 TSecr=0 SACK_PERM"
"3","20:23:46.974195","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2603:1063:7::c9","TLSv1.2","136","Application Data"
"4","20:23:47.028205","2603:1063:7::c9","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.2","125","Application Data"
"5","20:23:47.028448","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2603:1063:7::c9","TCP","86","53384  >  443 [ACK] Seq=51 Ack=40 Win=2048 Len=0 TSval=3552898988 TSecr=1650782696"
"6","20:23:47.475722","192.168.0.74","5.28.195.2","TCP","78","54529  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=921640458 TSecr=0 SACK_PERM"
"7","20:23:47.520093","5.28.195.2","192.168.0.74","TCP","74","443  >  54529 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=2277290823 TSecr=921640458 WS=1024"
"8","20:23:47.520336","192.168.0.74","5.28.195.2","TCP","66","54529  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=921640503 TSecr=2277290823"
"9","20:23:47.520611","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"10","20:23:47.566429","5.28.195.2","192.168.0.74","TCP","66","443  >  54529 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2277290927 TSecr=921640503"
"11","20:23:47.566431","5.28.195.2","192.168.0.74","TCP","66","443  >  54529 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2277290928 TSecr=921640503"
"12","20:23:47.566570","192.168.0.74","5.28.195.2","TCP","66","54529  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=921640549 TSecr=2277290928"
"13","20:23:47.566708","192.168.0.74","5.28.195.2","TCP","66","54529  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=921640550 TSecr=2277290928"
"14","20:23:47.611531","5.28.195.2","192.168.0.74","TCP","66","443  >  54529 [ACK] Seq=2 Ack=519 Win=67584 Len=0 TSval=2277290972 TSecr=921640550"
"15","20:23:47.775033","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54528  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3865722155 TSecr=0 SACK_PERM"
"16","20:23:47.775113","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54527  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3448988627 TSecr=0 SACK_PERM"
"17","20:23:48.775861","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54528  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3865723156 TSecr=0 SACK_PERM"
"18","20:23:48.775896","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 54527  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3448989628 TSecr=0 SACK_PERM"
"19","20:23:48.907870","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","396","63481  >  53352 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=310 TSval=2993140237 TSecr=3822660895"
"20","20:23:48.908186","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","86","53352  >  63481 [ACK] Seq=1 Ack=311 Win=2048 Len=0 TSval=3822782460 TSecr=2993140237"
"21","20:23:49.066510","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","1193","53352  >  63481 [PSH, ACK] Seq=1 Ack=311 Win=2048 Len=1107 TSval=3822782618 TSecr=2993140237"
