"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:51:56.177478","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57753 [ACK] Seq=1 Ack=1 Win=16 Len=0 TSval=4054935714 TSecr=4117672438"
"2","11:51:56.179730","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"3","11:51:56.181821","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","1434","443  >  57753 [ACK] Seq=1349 Ack=1 Win=16 Len=1348 TSval=4054935715 TSecr=4117672438 [TCP PDU reassembled in 4]"
"4","11:51:56.181823","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","1428","Application Data"
"5","11:51:56.187541","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57753  >  443 [ACK] Seq=1 Ack=4039 Win=2002 Len=0 TSval=4117672471 TSecr=4054935715"
"6","11:51:56.187544","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","[TCP Window Update] 57753  >  443 [ACK] Seq=1 Ack=4039 Win=2048 Len=0 TSval=4117672471 TSecr=4054935715"
"7","11:51:56.189630","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","98","57754  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=3732011788 TSecr=0 SACK_PERM"
"8","11:51:56.195034","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","98","57755  >  853 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1440 WS=64 TSval=3732059047 TSecr=0 SACK_PERM"
"9","11:51:56.204135","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","166","Change Cipher Spec, Application Data"
"10","11:51:56.205390","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","94","443  >  57754 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=2121428698 TSecr=3732011788 WS=8192"
"11","11:51:56.205550","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","406","Application Data"
"12","11:51:56.206264","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57754  >  443 [ACK] Seq=1 Ack=1 Win=132160 Len=0 TSval=3732011804 TSecr=2121428698"
"13","11:51:56.206286","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","1434","57754  >  443 [ACK] Seq=1 Ack=1 Win=132160 Len=1348 TSval=3732011805 TSecr=2121428698 [TCP PDU reassembled in 14]"
"14","11:51:56.206290","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","267","Client Hello (SNI=one.one.one.one)"
"15","11:51:56.210195","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","94","853  >  57755 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=3558857050 TSecr=3732059047 WS=8192"
"16","11:51:56.211037","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57755  >  853 [ACK] Seq=1 Ack=1 Win=132160 Len=0 TSval=3732059062 TSecr=3558857050"
"17","11:51:56.211063","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","1434","57755  >  853 [ACK] Seq=1 Ack=1 Win=132160 Len=1348 TSval=3732059063 TSecr=3558857050 [TCP PDU reassembled in 18]"
"18","11:51:56.211066","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","268","Client Hello (SNI=one.one.one.one)"
"19","11:51:56.223093","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57753 [ACK] Seq=4039 Ack=401 Win=16 Len=0 TSval=4054935755 TSecr=4117672488"
"20","11:51:56.223095","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","655","Application Data, Application Data"
"21","11:51:56.223097","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","248","Application Data"
"22","11:51:56.223098","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","585","Application Data"
"23","11:51:56.223540","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57753  >  443 [ACK] Seq=401 Ack=5269 Win=2029 Len=0 TSval=4117672507 TSecr=4054935756"
"24","11:51:56.223767","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","117","Application Data"
"25","11:51:56.228323","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"26","11:51:56.230698","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57754 [ACK] Seq=1 Ack=1530 Win=131072 Len=0 TSval=2121428720 TSecr=3732011805"
"27","11:51:56.230700","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","853  >  57755 [ACK] Seq=1 Ack=1349 Win=131072 Len=0 TSval=3558857067 TSecr=3732059063"
"28","11:51:56.230701","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"29","11:51:56.230706","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","1434","443  >  57754 [ACK] Seq=1349 Ack=1530 Win=131072 Len=1348 TSval=2121428721 TSecr=3732011805 [TCP PDU reassembled in 31]"
"30","11:51:56.231721","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57754  >  443 [ACK] Seq=1530 Ack=2697 Win=129472 Len=0 TSval=3732011830 TSecr=2121428721"
"31","11:51:56.231810","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","1428","Application Data"
"32","11:51:56.232065","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57754  >  443 [ACK] Seq=1530 Ack=4039 Win=129792 Len=0 TSval=3732011831 TSecr=2121428721"
"33","11:51:56.234961","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","853  >  57755 [ACK] Seq=1 Ack=1531 Win=131072 Len=0 TSval=3558857070 TSecr=3732059063"
"34","11:51:56.235764","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","1434","Server Hello, Change Cipher Spec"
"35","11:51:56.236143","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57755  >  853 [ACK] Seq=1531 Ack=1349 Win=130816 Len=0 TSval=3732059088 TSecr=3558857070"
"36","11:51:56.237679","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","1434","853  >  57755 [ACK] Seq=1349 Ack=1531 Win=131072 Len=1348 TSval=3558857070 TSecr=3732059063 [TCP PDU reassembled in 38]"
"37","11:51:56.237681","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","1434","853  >  57755 [ACK] Seq=2697 Ack=1531 Win=131072 Len=1348 TSval=3558857070 TSecr=3732059063 [TCP PDU reassembled in 38]"
"38","11:51:56.237682","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.3","413","Application Data"
"39","11:51:56.238016","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57755  >  853 [ACK] Seq=1531 Ack=4372 Win=128064 Len=0 TSval=3732059090 TSecr=3558857070"
"40","11:51:56.238018","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","[TCP Window Update] 57755  >  853 [ACK] Seq=1531 Ack=4372 Win=131072 Len=0 TSval=3732059090 TSecr=3558857070"
"41","11:51:56.239435","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","166","Change Cipher Spec, Application Data"
"42","11:51:56.240365","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","110","Application Data"
"43","11:51:56.244614","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","166","Change Cipher Spec, Application Data"
"44","11:51:56.246076","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TLSv1.3","110","Application Data"
"45","11:51:56.260283","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57754 [ACK] Seq=4039 Ack=1635 Win=131072 Len=0 TSval=2121428751 TSecr=3732011838"
"46","11:51:56.260286","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57754 [FIN, ACK] Seq=4039 Ack=1635 Win=131072 Len=0 TSval=2121428752 TSecr=3732011838"
"47","11:51:56.260469","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57754  >  443 [ACK] Seq=1635 Ack=4040 Win=131072 Len=0 TSval=3732011859 TSecr=2121428752"
"48","11:51:56.263415","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","853  >  57755 [ACK] Seq=4372 Ack=1636 Win=131072 Len=0 TSval=3558857102 TSecr=3732059096"
"49","11:51:56.263417","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","853  >  57755 [FIN, ACK] Seq=4372 Ack=1636 Win=131072 Len=0 TSval=3558857102 TSecr=3732059096"
"50","11:51:56.263538","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2606:4700:4700::1111","TCP","86","57755  >  853 [ACK] Seq=1636 Ack=4373 Win=131072 Len=0 TSval=3732059115 TSecr=3558857102"
"51","11:51:56.274927","2606:4700:4700::1111","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57753 [ACK] Seq=5269 Ack=432 Win=16 Len=0 TSval=4054935814 TSecr=4117672508"
"52","11:51:56.579440","192.168.0.74","5.28.195.2","TCP","78","63716  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2926742452 TSecr=0 SACK_PERM"
"53","11:51:56.579491","192.168.0.74","5.28.195.2","TCP","78","63715  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1088331676 TSecr=0 SACK_PERM"
"54","11:51:56.682126","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","210","64548  >  58855 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=124 TSval=3884573914 TSecr=408719270"
"55","11:51:56.682487","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","86","58855  >  64548 [ACK] Seq=1 Ack=125 Win=2048 Len=0 TSval=408752520 TSecr=3884573914"
"56","11:51:56.683306","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","142","58855  >  64548 [PSH, ACK] Seq=1 Ack=125 Win=2048 Len=56 TSval=408752521 TSecr=3884573914"
"57","11:51:56.688302","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","86","64548  >  58855 [ACK] Seq=125 Ack=57 Win=2048 Len=0 TSval=3884573921 TSecr=408752521"
"58","11:51:56.689581","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","565","64548  >  58855 [PSH, ACK] Seq=125 Ack=57 Win=2048 Len=479 TSval=3884573922 TSecr=408752521"
"59","11:51:56.689744","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","86","58855  >  64548 [ACK] Seq=57 Ack=604 Win=2048 Len=0 TSval=408752528 TSecr=3884573922"
"60","11:51:56.692269","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","489","58855  >  64548 [PSH, ACK] Seq=57 Ack=604 Win=2048 Len=403 TSval=408752530 TSecr=3884573922"
"61","11:51:56.696309","192.168.0.74","224.0.0.251","MDNS","188","Standard query response 0x0000 AAAA, cache flush fe80::49c:fb07:3c9a:aa62 A, cache flush 192.168.0.74 AAAA, cache flush 2a02:ab88:b:4100:8a2:2611:1782:be29 NSEC, cache flush 65b7ed82-f4d7-49c7-99e3-8826d6de022d.local"
