"No.","Time","Source","Destination","Protocol","Length","Info"
"1","12:47:40.349270","152.66.157.157","152.66.159.255","NBNS","92","Name query NB BRWD89C67BFC5D6<00>"
"2","12:47:40.352615","152.66.159.163","224.0.0.251","MDNS","79","Standard query 0x0000 PTR _ni-slsc._tcp.local, ""QM"" question"
"3","12:47:40.386794","152.66.156.228","224.0.0.251","MDNS","158","Standard query response 0x0000 PTR Ataâ\200\231s ipad._companion-link._tcp.local TXT"
"4","12:47:40.386797","fe80::41f:104e:a75b:91cf","ff02::fb","MDNS","178","Standard query response 0x0000 PTR Ataâ\200\231s ipad._companion-link._tcp.local TXT"
"5","12:47:40.395756","152.66.157.95","224.0.0.251","MDNS","150","Standard query response 0x0000 PTR lamberia._companion-link._tcp.local TXT"
"6","12:47:40.395759","152.66.157.64","224.0.0.251","MDNS","164","Standard query response 0x0000 PTR Roland iPad -je._companion-link._tcp.local TXT"
"7","12:47:40.396892","fe80::1c4b:951a:cff6:1160","ff02::fb","MDNS","170","Standard query response 0x0000 PTR lamberia._companion-link._tcp.local TXT"
"8","12:47:40.396895","fe80::105b:30aa:f10c:cf84","ff02::fb","MDNS","184","Standard query response 0x0000 PTR Roland iPad -je._companion-link._tcp.local TXT"
"9","12:47:40.401093","152.66.156.209","224.0.0.251","MDNS","199","Standard query response 0x0000 PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local TXT"
"10","12:47:40.401094","fe80::1c12:522a:3e55:8986","ff02::fb","MDNS","219","Standard query response 0x0000 PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local TXT"
"11","12:47:40.405632","152.66.157.231","224.0.0.251","MDNS","174","Standard query response 0x0000 PTR Gergely Csaba iPadje._companion-link._tcp.local TXT"
"12","12:47:40.405637","fe80::c33:ebe8:d00b:d892","ff02::fb","MDNS","194","Standard query response 0x0000 PTR Gergely Csaba iPadje._companion-link._tcp.local TXT"
"13","12:47:40.410535","152.66.158.66","224.0.0.251","MDNS","158","Standard query response 0x0000 PTR Hanna iPadje._companion-link._tcp.local TXT"
"14","12:47:40.410537","fe80::3e:ee89:9552:e6cb","ff02::fb","MDNS","178","Standard query response 0x0000 PTR Hanna iPadje._companion-link._tcp.local TXT"
"15","12:47:40.412039","152.66.156.191","224.0.0.251","MDNS","190","Standard query response 0x0000 PTR NK MacBook Air._companion-link._tcp.local TXT"
"16","12:47:40.412114","fe80::1cac:196b:adde:149e","ff02::fb","MDNS","210","Standard query response 0x0000 PTR NK MacBook Air._companion-link._tcp.local TXT"
"17","12:47:40.423193","152.66.157.204","224.0.0.251","MDNS","171","Standard query response 0x0000 PTR gvancusi._companion-link._tcp.local TXT"
"18","12:47:40.423197","fe80::807:e682:48fc:c50d","ff02::fb","MDNS","191","Standard query response 0x0000 PTR gvancusi._companion-link._tcp.local TXT"
"19","12:47:40.426129","152.66.159.185","224.0.0.251","MDNS","158","Standard query response 0x0000 PTR Bal\303\241zs ipad._companion-link._tcp.local TXT"
"20","12:47:40.426130","fe80::cf3:5bba:3d81:e433","ff02::fb","MDNS","178","Standard query response 0x0000 PTR Bal\303\241zs ipad._companion-link._tcp.local TXT"
"21","12:47:40.441857","152.66.158.205","224.0.0.251","MDNS","385","Standard query response 0x0000 PTR iPad ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50985 iPad.local AAAA, cache flush fe80::1018:7f38:903b:5324 A, cache flush 152.66.158.205 AAAA, cache flush 2001:738:2001:407f:18c8:5f62:4665:3bdd NSEC, cache flush iPad ._companion-link._tcp.local NSEC, cache flush iPad.local"
"22","12:47:40.441859","fe80::1018:7f38:903b:5324","ff02::fb","MDNS","405","Standard query response 0x0000 PTR iPad ._companion-link._tcp.local TXT TXT, cache flush SRV, cache flush 0 0 50985 iPad.local AAAA, cache flush fe80::1018:7f38:903b:5324 A, cache flush 152.66.158.205 AAAA, cache flush 2001:738:2001:407f:18c8:5f62:4665:3bdd NSEC, cache flush iPad ._companion-link._tcp.local NSEC, cache flush iPad.local"
"23","12:47:40.471483","152.66.156.177","224.0.0.251","MDNS","1039","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR P\303\251terâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Norman MacBook Pro._companion-link._tcp.local PTR Andrasâ\200\231s iPad._companion-link._tcp.local PTR Diegoâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR Naduâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad ._companion-link._tcp.local PTR Khaiâ\200\231s MacBook Pro._companion-link._tcp.local PTR Osgy\303\241n MacBook Pro._companion-link._tcp.local PTR Gerencs\303\251r MacBook Air._companion-link._tcp.local PTR Munkhshurâ\200\231s iPad._companion-link._tcp.local PTR Otgonbayarâ\200\231s MacBook Air._companion-link._tcp.local PTR NagPad mini._companion-link._tcp.local PTR Lucian's MacBook Pro._companion-link._tcp.local PTR iPad (37)._companion-link._tcp.local PTR Shuâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (156)._companion-link._tcp.local PTR \351\231\210\345\230\211\350\243\225\347\232\204MacBook Air._companion-link._tcp.local PTR iPad (21)._companion-link._tcp.local PTR Ibrahim Mâ\200\231s iPad._companion-link._tcp.local PTR Simon iPadje._companion-link._tcp.local PTR D\303\241vidâ\200\231s iPad._companion-link._tcp.local PTR Ataâ\200\231s ipad._companion-link._tcp.local PTR lamberia._companion-link._tcp.local PTR Roland iPad -je._companion-link._tcp.local PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Gergely Csaba iPadje._companion-link._tcp.local PTR Hanna iPadje._companion-link._tcp.local PTR NK MacBook Air._companion-link._tcp.local PTR gvancusi._companion-link._tcp.local PTR Bal\303\241zs ipad._companion-link._tcp.local"
"24","12:47:40.471486","fe80::8d1:501e:a23d:d998","ff02::fb","MDNS","1059","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR P\303\251terâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR Norman MacBook Pro._companion-link._tcp.local PTR Andrasâ\200\231s iPad._companion-link._tcp.local PTR Diegoâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR Naduâ\200\231s MacBook Pro._companion-link._tcp.local PTR iPad ._companion-link._tcp.local PTR Khaiâ\200\231s MacBook Pro._companion-link._tcp.local PTR Osgy\303\241n MacBook Pro._companion-link._tcp.local PTR Gerencs\303\251r MacBook Air._companion-link._tcp.local PTR Munkhshurâ\200\231s iPad._companion-link._tcp.local PTR Otgonbayarâ\200\231s MacBook Air._companion-link._tcp.local PTR NagPad mini._companion-link._tcp.local PTR Lucian's MacBook Pro._companion-link._tcp.local PTR iPad (37)._companion-link._tcp.local PTR Shuâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (156)._companion-link._tcp.local PTR \351\231\210\345\230\211\350\243\225\347\232\204MacBook Air._companion-link._tcp.local PTR iPad (21)._companion-link._tcp.local PTR Ibrahim Mâ\200\231s iPad._companion-link._tcp.local PTR Simon iPadje._companion-link._tcp.local PTR D\303\241vidâ\200\231s iPad._companion-link._tcp.local PTR Ataâ\200\231s ipad._companion-link._tcp.local PTR lamberia._companion-link._tcp.local PTR Roland iPad -je._companion-link._tcp.local PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local PTR Gergely Csaba iPadje._companion-link._tcp.local PTR Hanna iPadje._companion-link._tcp.local PTR NK MacBook Air._companion-link._tcp.local PTR gvancusi._companion-link._tcp.local PTR Bal\303\241zs ipad._companion-link._tcp.local"
"25","12:47:40.490124","152.66.157.26","224.0.0.251","MDNS","209","Standard query response 0x0000 TXT PTR M\303\241rtonâ\200\231s MacBook Air (2)._companion-link._tcp.local"
"26","12:47:40.490126","fe80::4b8:8d77:6661:4b78","ff02::fb","MDNS","229","Standard query response 0x0000 TXT PTR M\303\241rtonâ\200\231s MacBook Air (2)._companion-link._tcp.local"
"27","12:47:40.498343","152.66.157.229","224.0.0.251","MDNS","202","Standard query response 0x0000 TXT PTR MacBook Air di Marcello._companion-link._tcp.local"
"28","12:47:40.498347","fe80::cff:cf5c:eabd:fc99","ff02::fb","MDNS","222","Standard query response 0x0000 TXT PTR MacBook Air di Marcello._companion-link._tcp.local"
"29","12:47:40.507705","152.66.158.179","224.0.0.251","MDNS","152","Standard query response 0x0000 PTR iPad (20)._companion-link._tcp.local TXT"
"30","12:47:40.507708","fe80::408:e370:eea3:6c64","ff02::fb","MDNS","172","Standard query response 0x0000 PTR iPad (20)._companion-link._tcp.local TXT"
"31","12:47:40.514278","152.66.156.191","152.66.156.52","MDNS","86","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question"
"32","12:47:40.523951","152.66.157.69","224.0.0.251","MDNS","188","Standard query response 0x0000 PTR MacBook ._companion-link._tcp.local TXT"
"33","12:47:40.523955","fe80::1470:dab1:d23b:e396","ff02::fb","MDNS","208","Standard query response 0x0000 PTR MacBook ._companion-link._tcp.local TXT"
"34","12:47:40.544746","152.66.159.38","224.0.0.251","MDNS","191","Standard query response 0x0000 PTR Norman MacBook Pro._companion-link._tcp.local TXT"
"35","12:47:40.544750","fe80::147f:3fb2:1a8c:ca30","ff02::fb","MDNS","211","Standard query response 0x0000 PTR Norman MacBook Pro._companion-link._tcp.local TXT"
"36","12:47:40.553019","fe80::1c5d:3426:7566:f554","fe80::1cac:196b:adde:149e","MDNS","121","Standard query 0x0000 TXT NK MacBook Air._companion-link._tcp.local, ""QU"" question"
"37","12:47:40.553026","152.66.156.201","152.66.156.191","MDNS","101","Standard query 0x0000 TXT NK MacBook Air._companion-link._tcp.local, ""QU"" question"
"38","12:47:40.557093","149.154.167.41","152.66.156.191","SSL","171","Continuation Data"
"39","12:47:40.557277","152.66.156.191","149.154.167.41","TCP","66","64336  >  443 [ACK] Seq=1 Ack=106 Win=65530 Len=0 TSval=2581808795 TSecr=2471909729"
"40","12:47:40.582178","152.66.156.177","152.66.156.191","MDNS","101","Standard query 0x0000 TXT NK MacBook Air._companion-link._tcp.local, ""QU"" question"
"41","12:47:40.582181","fe80::8d1:501e:a23d:d998","ff02::1:ffde:149e","ICMPv6","86","Neighbor Solicitation for fe80::1cac:196b:adde:149e from f6:53:c7:a9:a0:7e"
