"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:00:04.264983","104.46.162.224","192.168.0.74","TCP","66","443  >  59502 [ACK] Seq=1 Ack=1 Win=16381 Len=0 TSval=138813507 TSecr=4154796950"
"2","11:00:04.744225","192.168.0.74","5.28.195.2","TCP","78","59574  >  5222 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3821862264 TSecr=0 SACK_PERM"
"3","11:00:04.744233","192.168.0.74","5.28.195.2","TCP","78","59575  >  80 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=416418205 TSecr=0 SACK_PERM"
"4","11:00:04.744234","192.168.0.74","5.28.195.2","TCP","78","59576  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1454609456 TSecr=0 SACK_PERM"
"5","11:00:04.793158","5.28.195.2","192.168.0.74","TCP","74","443  >  59576 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=1727816870 TSecr=1454609456 WS=1024"
"6","11:00:04.793421","192.168.0.74","5.28.195.2","TCP","66","59576  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=1454609505 TSecr=1727816870"
"7","11:00:04.793721","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"8","11:00:04.843521","5.28.195.2","192.168.0.74","TCP","66","443  >  59576 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=1727816958 TSecr=1454609506"
"9","11:00:04.843523","5.28.195.2","192.168.0.74","TCP","66","443  >  59576 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=1727816958 TSecr=1454609506"
"10","11:00:04.843745","192.168.0.74","5.28.195.2","TCP","66","59576  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=1454609556 TSecr=1727816958"
"11","11:00:04.843920","192.168.0.74","5.28.195.2","TCP","66","59576  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=1454609556 TSecr=1727816958"
"12","11:00:04.876200","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"13","11:00:04.883038","5.28.195.2","192.168.0.74","TCP","56","443  >  59576 [RST] Seq=2 Win=0 Len=0"
"14","11:00:04.922688","64.65.63.120","192.168.0.74","TLSv1.2","602","Application Data"
"15","11:00:04.922825","192.168.0.74","64.65.63.120","TCP","66","59487  >  443 [ACK] Seq=1 Ack=537 Win=9190 Len=0 TSval=3160813354 TSecr=2678106116"
"16","11:00:05.081163","192.168.0.192","230.0.0.1","UDP","92","59448  >  6666 Len=50"
"17","11:00:05.189622","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"18","11:00:05.745505","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 59575  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=416419206 TSecr=0 SACK_PERM"
"19","11:00:05.745546","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 59574  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3821863265 TSecr=0 SACK_PERM"
"20","11:00:05.817964","192.168.0.74","64.65.63.120","TLSv1.2","602","Application Data"
"21","11:00:05.856341","64.65.63.120","192.168.0.74","TCP","66","443  >  59487 [ACK] Seq=537 Ack=537 Win=472 Len=0 TSval=2678107051 TSecr=3160814249"
"22","11:00:05.900398","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"23","11:00:06.002862","192.168.0.192","230.0.0.1","UDP","92","59448  >  6666 Len=50"
"24","11:00:06.027545","64.65.63.120","192.168.0.74","TCP","1474","443  >  59487 [ACK] Seq=537 Ack=537 Win=476 Len=1408 TSval=2678107222 TSecr=3160814249 [TCP PDU reassembled in 28]"
"25","11:00:06.027548","64.65.63.120","192.168.0.74","TCP","1474","443  >  59487 [PSH, ACK] Seq=1945 Ack=537 Win=476 Len=1408 TSval=2678107222 TSecr=3160814249 [TCP PDU reassembled in 28]"
"26","11:00:06.027693","192.168.0.74","64.65.63.120","TCP","66","59487  >  443 [ACK] Seq=537 Ack=3353 Win=9154 Len=0 TSval=3160814459 TSecr=2678107222"
"27","11:00:06.027886","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 59487  >  443 [ACK] Seq=537 Ack=3353 Win=9198 Len=0 TSval=3160814459 TSecr=2678107222"
