"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:47:55.459276","192.168.0.227","5.28.195.2","TCP","78","61307  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3140427806 TSecr=0 SACK_PERM"
"2","11:47:55.459349","192.168.0.227","5.28.195.2","TCP","78","61308  >  5222 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2292361798 TSecr=0 SACK_PERM"
"3","11:47:55.459436","192.168.0.227","5.28.195.2","TCP","78","61309  >  80 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1372471473 TSecr=0 SACK_PERM"
"4","11:47:55.469181","17.248.214.68","192.168.0.227","TLSv1.2","1474","Ignored Unknown Record"
"5","11:47:55.469184","17.248.214.68","192.168.0.227","TLSv1.2","1474","Ignored Unknown Record"
"6","11:47:55.469186","17.248.214.68","192.168.0.227","TLSv1.2","268","Ignored Unknown Record"
"7","11:47:55.469414","192.168.0.227","17.248.214.68","TCP","78","62216  >  443 [ACK] Seq=1 Ack=4294965889 Win=2048 Len=0 TSval=3342733285 TSecr=195735464 SLE=1 SRE=3019"
"8","11:47:55.511174","17.248.214.68","192.168.0.227","TCP","268","[TCP Retransmission] 443  >  62216 [PSH, ACK] Seq=2817 Ack=1 Win=16 Len=202 TSval=195735832 TSecr=3342732908"
"9","11:47:55.511389","192.168.0.227","17.248.214.68","TCP","86","[TCP Dup ACK 7#1] 62216  >  443 [ACK] Seq=1 Ack=4294965889 Win=2048 Len=0 TSval=3342733327 TSecr=195735464 SLE=2817 SRE=3019 SLE=1 SRE=3019"
"10","11:47:55.537304","17.248.214.68","192.168.0.227","TCP","1474","[TCP Retransmission] 443  >  62216 [ACK] Seq=4294965889 Ack=1 Win=16 Len=1408 TSval=195735858 TSecr=3342733285"
"11","11:47:55.537576","192.168.0.227","17.248.214.68","TCP","66","62216  >  443 [ACK] Seq=1 Ack=3019 Win=1979 Len=0 TSval=3342733353 TSecr=195735858"
"12","11:47:55.537578","192.168.0.227","17.248.214.68","TCP","66","[TCP Window Update] 62216  >  443 [ACK] Seq=1 Ack=3019 Win=2048 Len=0 TSval=3342733353 TSecr=195735858"
"13","11:47:55.586943","5.28.195.2","192.168.0.227","TCP","74","443  >  61307 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=2971912320 TSecr=3140427806 WS=1024"
"14","11:47:55.587216","192.168.0.227","5.28.195.2","TCP","66","61307  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=3140427933 TSecr=2971912320"
"15","11:47:55.587588","192.168.0.227","5.28.195.2","TLSv1","583","Client Hello"
"16","11:47:55.637310","5.28.195.2","192.168.0.227","TCP","66","443  >  61307 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2971912480 TSecr=3140427934"
"17","11:47:55.637313","5.28.195.2","192.168.0.227","TCP","66","443  >  61307 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2971912480 TSecr=3140427934"
"18","11:47:55.637459","192.168.0.227","5.28.195.2","TCP","66","61307  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3140427984 TSecr=2971912480"
"19","11:47:55.637811","192.168.0.227","5.28.195.2","TCP","66","61307  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3140427984 TSecr=2971912480"
"20","11:47:55.680119","5.28.195.2","192.168.0.227","TCP","56","443  >  61307 [RST] Seq=2 Win=0 Len=0"
"21","11:47:55.873017","192.168.0.227","17.248.214.68","TLSv1.2","198","Application Data"
"22","11:47:55.873312","192.168.0.227","17.248.214.68","TLSv1.2","942","Application Data"
"23","11:47:55.873436","192.168.0.227","17.248.214.68","TLSv1.2","97","Application Data"
"24","11:47:55.874384","192.168.0.227","17.248.214.68","TCP","54","62216  >  443 [ACK] Seq=0 Ack=3019 Win=2048 Len=0"
"25","11:47:55.925275","17.248.214.68","192.168.0.227","TCP","66","443  >  62216 [ACK] Seq=3019 Ack=133 Win=16 Len=0 TSval=195736245 TSecr=3342733688"
"26","11:47:55.925277","17.248.214.68","192.168.0.227","TCP","66","443  >  62216 [ACK] Seq=3019 Ack=1009 Win=16 Len=0 TSval=195736245 TSecr=3342733689"
