"No.","Time","Source","Destination","Protocol","Length","Info"
"1","12:50:58.486322","152.66.158.93","224.0.0.251","MDNS","335","Standard query response 0x0000 PTR, cache flush Balazss-MacBook-Air-2.local PTR, cache flush Balazss-MacBook-Air-2.local PTR, cache flush Balazss-MacBook-Air-2.local NSEC, cache flush 0.6.A.6.C.C.2.8.A.9.D.B.9.E.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 5.9.9.1.5.5.0.B.1.4.3.2.B.8.0.1.F.7.0.4.1.0.0.2.8.3.7.0.1.0.0.2.ip6.arpa NSEC, cache flush 93.158.66.152.in-addr.arpa"
"2","12:50:58.486325","fe80::ce9:bd9a:82cc:6a60","ff02::fb","MDNS","355","Standard query response 0x0000 PTR, cache flush Balazss-MacBook-Air-2.local PTR, cache flush Balazss-MacBook-Air-2.local PTR, cache flush Balazss-MacBook-Air-2.local NSEC, cache flush 0.6.A.6.C.C.2.8.A.9.D.B.9.E.C.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 5.9.9.1.5.5.0.B.1.4.3.2.B.8.0.1.F.7.0.4.1.0.0.2.8.3.7.0.1.0.0.2.ip6.arpa NSEC, cache flush 93.158.66.152.in-addr.arpa"
"3","12:50:58.486326","152.66.157.135","224.0.0.251","MDNS","119","Standard query 0x0021 PTR _googlecast._tcp.local, ""QM"" question PTR _BBB45F0B._sub._googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question"
"4","12:50:58.486327","fe80::40de:c7ff:fe1e:420a","ff02::fb","MDNS","139","Standard query 0x0021 PTR _googlecast._tcp.local, ""QM"" question PTR _BBB45F0B._sub._googlecast._tcp.local, ""QM"" question PTR _CC1AD845._sub._googlecast._tcp.local, ""QM"" question"
"5","12:50:58.487343","152.66.156.191","31.192.108.181","TLSv1.2","251","Application Data"
"6","12:50:58.536119","31.192.108.181","152.66.156.191","TCP","66","443  >  55206 [ACK] Seq=1 Ack=186 Win=45 Len=0 TSval=3704651178 TSecr=214659872"
"7","12:50:58.562750","152.66.156.191","192.87.28.82","TLSv1.2","602","Application Data"
"8","12:50:58.589422","152.66.157.21","224.0.0.251","MDNS","1293","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR MacBook ._companion-link._tcp.local PTR D\303\263riâ\200\231s iPad ._companion-link._tcp.local PTR gvancusi._companion-link._tcp.local PTR iPad (21)._companion-link._tcp.local PTR Benedek iPadje._companion-link._tcp.local PTR iPad ._companion-link._tcp.local PTR M\303\241rtonâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR P\303\251terâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR iPad (48)._companion-link._tcp.local PTR iPad (20)._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR lamberia._companion-link._tcp.local PTR Osgy\303\241n MacBook Pro._companion-link._tcp.local PTR Ibrahim Mâ\200\231s iPad._companion-link._tcp.local PTR Andrasâ\200\231s iPad._companion-link._tcp.local PTR Naduâ\200\231s MacBook Pro._companion-link._tcp.local PTR Diegoâ\200\231s MacBook Pro._companion-link._tcp.local PTR Shuâ\200\231s MacBook Air._companion-link._tcp.local PTR D\303\241vidâ\200\231s iPad._companion-link._tcp.local PTR Norman MacBook Pro._companion-link._tcp.local PTR mnbm._companion-link._tcp.local PTR MacBook Air di Marcello._companion-link._tcp.local PTR Lucian's MacBook Pro._companion-link._tcp.local PTR Hanna iPadje._companion-link._tcp.local PTR Roland iPad -je._companion-link._tcp.local PTR Otgonbayarâ\200\231s MacBook Air._companion-link._tcp.local PTR Khaiâ\200\231s MacBook Pro._companion-link._tcp.local PTR \351\231\210\345\230\211\350\243\225\347\232\204MacBook Air._companion-link._tcp.local PTR NagPad mini._companion-link._tcp.local PTR iPad (156)._companion-link._tcp.local PTR NK MacBook Air._companion-link._tcp.local PTR Acsâ\200\231s iPhone._companion-link._tcp.local PTR Appleâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (37)._companion-link._tcp.local PTR Simon iPadje._companion-link._tcp.local PTR Gergely Csaba iPadje._companion-link._tcp.local PTR Gerencs\303\251r MacBook Air._companion-link._tcp.local PTR Munkhshurâ\200\231s iPad._companion-link._tcp.local PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local"
"9","12:50:58.589426","fe80::14b5:7d73:b87a:fb15","ff02::fb","MDNS","1313","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR _rdlink._tcp.local, ""QM"" question PTR MacBook ._companion-link._tcp.local PTR D\303\263riâ\200\231s iPad ._companion-link._tcp.local PTR gvancusi._companion-link._tcp.local PTR iPad (21)._companion-link._tcp.local PTR Benedek iPadje._companion-link._tcp.local PTR iPad ._companion-link._tcp.local PTR M\303\241rtonâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR P\303\251terâ\200\231s MacBook Air (2)._companion-link._tcp.local PTR iPad (48)._companion-link._tcp.local PTR iPad (20)._companion-link._tcp.local PTR iPad (24)._companion-link._tcp.local PTR lamberia._companion-link._tcp.local PTR Osgy\303\241n MacBook Pro._companion-link._tcp.local PTR Ibrahim Mâ\200\231s iPad._companion-link._tcp.local PTR Andrasâ\200\231s iPad._companion-link._tcp.local PTR Naduâ\200\231s MacBook Pro._companion-link._tcp.local PTR Diegoâ\200\231s MacBook Pro._companion-link._tcp.local PTR Shuâ\200\231s MacBook Air._companion-link._tcp.local PTR D\303\241vidâ\200\231s iPad._companion-link._tcp.local PTR Norman MacBook Pro._companion-link._tcp.local PTR mnbm._companion-link._tcp.local PTR MacBook Air di Marcello._companion-link._tcp.local PTR Lucian's MacBook Pro._companion-link._tcp.local PTR Hanna iPadje._companion-link._tcp.local PTR Roland iPad -je._companion-link._tcp.local PTR Otgonbayarâ\200\231s MacBook Air._companion-link._tcp.local PTR Khaiâ\200\231s MacBook Pro._companion-link._tcp.local PTR \351\231\210\345\230\211\350\243\225\347\232\204MacBook Air._companion-link._tcp.local PTR NagPad mini._companion-link._tcp.local PTR iPad (156)._companion-link._tcp.local PTR NK MacBook Air._companion-link._tcp.local PTR Acsâ\200\231s iPhone._companion-link._tcp.local PTR Appleâ\200\231s MacBook Air._companion-link._tcp.local PTR iPad (37)._companion-link._tcp.local PTR Simon iPadje._companion-link._tcp.local PTR Gergely Csaba iPadje._companion-link._tcp.local PTR Gerencs\303\251r MacBook Air._companion-link._tcp.local PTR Munkhshurâ\200\231s iPad._companion-link._tcp.local PTR Barczaâ\200\231s MacBook Pro._companion-link._tcp.local"
"10","12:50:58.629527","192.87.28.82","152.66.156.191","TCP","66","9001  >  64493 [ACK] Seq=1 Ack=537 Win=3494 Len=0 TSval=3330550759 TSecr=503454167"
