"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:30:59.547835","149.154.167.41","192.168.0.74","SSL","171","Continuation Data"
"2","11:30:59.547940","192.168.0.74","149.154.167.41","TCP","66","59400  >  443 [ACK] Seq=1 Ack=106 Win=65530 Len=0 TSval=1844652830 TSecr=324365837"
"3","11:30:59.564516","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"4","11:30:59.776647","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"5","11:31:00.079785","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","266","64548  >  58855 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=180 TSval=3883317127 TSecr=407458477"
"6","11:31:00.079789","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","266","[TCP Retransmission] 64548  >  58855 [PSH, ACK] Seq=1 Ack=1 Win=2048 Len=180 TSval=3883317288 TSecr=407458477"
"7","11:31:00.080025","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","86","58855  >  64548 [ACK] Seq=1 Ack=181 Win=2046 Len=0 TSval=407495867 TSecr=3883317127"
"8","11:31:00.080095","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","98","[TCP Dup ACK 7#1] 58855  >  64548 [ACK] Seq=1 Ack=181 Win=2046 Len=0 TSval=407495867 TSecr=3883317288 SLE=1 SRE=181"
"9","11:31:00.084510","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","1514","58855  >  64548 [ACK] Seq=1 Ack=181 Win=2048 Len=1428 TSval=407495871 TSecr=3883317288"
"10","11:31:00.084550","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","TCP","1142","58855  >  64548 [PSH, ACK] Seq=1429 Ack=181 Win=2048 Len=1056 TSval=407495871 TSecr=3883317288"
"11","11:31:00.089758","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","TCP","86","64548  >  58855 [ACK] Seq=181 Ack=2485 Win=2010 Len=0 TSval=3883317317 TSecr=407495871"
"12","11:31:00.264540","192.168.0.74","5.28.195.2","TCP","78","61930  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2819825408 TSecr=0 SACK_PERM"
"13","11:31:00.264602","192.168.0.74","5.28.195.2","TCP","78","61928  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3004985155 TSecr=0 SACK_PERM"
"14","11:31:00.595796","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"15","11:31:00.797410","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"16","11:31:01.263777","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 61930  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2819826408 TSecr=0 SACK_PERM"
"17","11:31:01.263835","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 61928  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3004986155 TSecr=0 SACK_PERM"
