"No.","Time","Source","Destination","Protocol","Length","Info"
"31","12:45:47.399763","152.66.159.50","5.28.195.2","TLSv1","583","Client Hello"
"55","12:45:47.585507","152.66.159.50","192.87.28.82","TLSv1.2","602","Application Data"
"77","12:45:47.744120","51.210.177.4","152.66.159.50","TLSv1.2","602","Application Data"
"175","12:45:48.303434","152.66.159.50","64.65.63.120","TLSv1.2","602","Application Data"
"176","12:45:48.364109","152.66.159.50","185.220.101.195","TLSv1.2","602","Application Data"
"195","12:45:48.834455","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"197","12:45:48.968083","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"213","12:45:49.078563","152.53.251.172","152.66.159.50","TLSv1.2","602","Application Data"
"245","12:45:49.103188","152.66.159.50","5.28.195.2","TLSv1","583","Client Hello"
"544","12:45:49.803799","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"559","12:45:49.878023","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=537 Ack=1073 Win=3303 Len=1238 TSval=4286130039 TSecr=2230536101 [TCP PDU reassembled in 561]"
"561","12:45:49.878027","109.70.100.248","152.66.159.50","TLSv1.2","1210","Application Data"
"564","12:45:49.975701","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=4157 Ack=1073 Win=3303 Len=1238 TSval=4286130074 TSecr=2230536176 [TCP PDU reassembled in 567]"
"567","12:45:49.975710","109.70.100.248","152.66.159.50","TLSv1.2","422","Application Data"
"568","12:45:49.975714","109.70.100.248","152.66.159.50","TLSv1.2","152","Application Data"
"569","12:45:49.975716","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=8313 Ack=1073 Win=3303 Len=1238 TSval=4286130103 TSecr=2230536176 [TCP PDU reassembled in 572]"
"572","12:45:49.975724","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data, Application Data"
"578","12:45:49.976305","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"580","12:45:49.985372","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"583","12:45:49.985379","109.70.100.248","152.66.159.50","TLSv1.2","856","Application Data, Application Data"
"587","12:45:49.987068","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=20245 Ack=1609 Win=3299 Len=1238 TSval=4286130148 TSecr=2230536274 [TCP PDU reassembled in 590]"
"590","12:45:49.993899","109.70.100.248","152.66.159.50","TLSv1.2","1210","Application Data"
"609","12:45:50.003560","109.70.100.248","152.66.159.50","TLSv1.2","1116","Application Data"
