"No.","Time","Source","Destination","Protocol","Length","Info"
"1","20:36:28.972404","192.168.0.74","5.28.195.2","TCP","78","55365  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=493338246 TSecr=0 SACK_PERM"
"2","20:36:28.972481","192.168.0.74","5.28.195.2","TCP","78","55364  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1421455877 TSecr=0 SACK_PERM"
"3","20:36:29.107526","64.65.63.120","192.168.0.74","TLSv1.2","602","Application Data"
"4","20:36:29.107794","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=537 Win=6528 Len=0 TSval=39052077 TSecr=2626290292"
"5","20:36:29.742599","87.228.47.204","192.168.0.74","TCP","66","443  >  59571 [ACK] Seq=1 Ack=1 Win=507 Len=0 TSval=75598722 TSecr=2112548272"
"6","20:36:29.742758","192.168.0.74","87.228.47.204","TCP","66","[TCP ACKed unseen segment] 59571  >  443 [ACK] Seq=1 Ack=2 Win=2048 Len=0 TSval=2112563669 TSecr=75583545"
"7","20:36:29.839210","fe80::ae22:5ff:feaa:607e","fe80::49c:fb07:3c9a:aa62","ICMPv6","86","Neighbor Solicitation for fe80::49c:fb07:3c9a:aa62 from ac:22:05:aa:60:7e"
"8","20:36:29.839424","fe80::49c:fb07:3c9a:aa62","fe80::ae22:5ff:feaa:607e","ICMPv6","78","Neighbor Advertisement fe80::49c:fb07:3c9a:aa62 (sol)"
"9","20:36:29.872753","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"10","20:36:29.873013","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1 Ack=537 Win=9872 Len=0 TSval=2984792698 TSecr=3380136996"
"11","20:36:29.883023","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","ICMPv6","86","Neighbor Solicitation for fe80::1817:fddd:60ce:b28f from ee:99:94:f5:59:fd"
"12","20:36:29.973636","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 55365  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=493339247 TSecr=0 SACK_PERM"
"13","20:36:29.973712","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 55364  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1421456878 TSecr=0 SACK_PERM"
"14","20:36:29.990935","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","ICMPv6","86","Neighbor Solicitation for fe80::49c:fb07:3c9a:aa62 from fe:cf:4c:2c:ee:ed"
"15","20:36:29.991125","fe80::49c:fb07:3c9a:aa62","fe80::1817:fddd:60ce:b28f","ICMPv6","78","Neighbor Advertisement fe80::49c:fb07:3c9a:aa62 (sol)"
"16","20:36:29.993079","fe80::1817:fddd:60ce:b28f","fe80::49c:fb07:3c9a:aa62","ICMPv6","78","Neighbor Advertisement fe80::1817:fddd:60ce:b28f (sol)"
"17","20:36:30.974832","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 55365  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=493340248 TSecr=0 SACK_PERM"
"18","20:36:30.974883","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 55364  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1421457879 TSecr=0 SACK_PERM"
"19","20:36:31.337120","192.168.0.74","192.87.28.82","TLSv1.2","1116","Application Data"
"20","20:36:31.424558","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=537 Ack=1051 Win=1043 Len=0 TSval=3380138549 TSecr=2984794163"
"21","20:36:31.526069","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"22","20:36:31.526292","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1051 Ack=1073 Win=9872 Len=0 TSval=2984794352 TSecr=3380138651"
"23","20:36:31.567614","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"24","20:36:31.593129","192.87.28.82","192.168.0.74","TLSv1.2","1116","Application Data"
"25","20:36:31.593281","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1587 Ack=2123 Win=9864 Len=0 TSval=2984794419 TSecr=3380138717"
"26","20:36:31.649567","192.87.28.82","192.168.0.74","TCP","66","9001  >  53922 [ACK] Seq=2123 Ack=1587 Win=1043 Len=0 TSval=3380138769 TSecr=2984794393"
"27","20:36:31.739466","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=2123 Ack=1587 Win=1043 Len=1408 TSval=3380138864 TSecr=2984794393 [TCP PDU reassembled in 29]"
"28","20:36:31.739470","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=3531 Ack=1587 Win=1043 Len=1408 TSval=3380138864 TSecr=2984794393 [TCP PDU reassembled in 29]"
"29","20:36:31.739473","192.87.28.82","192.168.0.74","TLSv1.2","870","Application Data"
"30","20:36:31.739697","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1587 Ack=5743 Win=9824 Len=0 TSval=2984794565 TSecr=3380138864"
"31","20:36:31.739965","192.168.0.74","192.87.28.82","TCP","66","[TCP Window Update] 53922  >  9001 [ACK] Seq=1587 Ack=5743 Win=9880 Len=0 TSval=2984794566 TSecr=3380138864"
"32","20:36:31.774867","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=5743 Ack=1587 Win=1043 Len=1408 TSval=3380138899 TSecr=2984794565 [TCP PDU reassembled in 34]"
"33","20:36:31.774874","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=7151 Ack=1587 Win=1043 Len=1408 TSval=3380138899 TSecr=2984794565 [TCP PDU reassembled in 34]"
"34","20:36:31.774877","192.87.28.82","192.168.0.74","TLSv1.2","870","Application Data"
"35","20:36:31.775121","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1587 Ack=9363 Win=9824 Len=0 TSval=2984794601 TSecr=3380138899"
"36","20:36:31.775407","192.168.0.74","192.87.28.82","TCP","66","[TCP Window Update] 53922  >  9001 [ACK] Seq=1587 Ack=9363 Win=9880 Len=0 TSval=2984794601 TSecr=3380138899"
"37","20:36:31.780274","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=537 Ack=1 Win=1428 Len=1408 TSval=2626292963 TSecr=39052077 [TCP PDU reassembled in 40]"
"38","20:36:31.780462","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=1945 Win=6514 Len=0 TSval=39054750 TSecr=2626292963"
"39","20:36:31.784859","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=1945 Ack=1 Win=1428 Len=1408 TSval=2626292963 TSecr=39052077 [TCP PDU reassembled in 40]"
"40","20:36:31.784864","64.65.63.120","192.168.0.74","TLSv1.2","870","Application Data"
"41","20:36:31.784985","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=4157 Win=6502 Len=0 TSval=39054755 TSecr=2626292963"
"42","20:36:31.799447","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=4157 Ack=1 Win=1428 Len=1408 TSval=2626292982 TSecr=39052077 [TCP PDU reassembled in 47]"
"43","20:36:31.799450","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=5565 Ack=1 Win=1428 Len=1408 TSval=2626292982 TSecr=39052077 [TCP PDU reassembled in 47]"
"44","20:36:31.799667","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=5565 Win=6514 Len=0 TSval=39054769 TSecr=2626292982"
"45","20:36:31.799746","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=6973 Win=6492 Len=0 TSval=39054769 TSecr=2626292982"
"46","20:36:31.799933","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 53923  >  443 [ACK] Seq=1 Ack=6973 Win=6536 Len=0 TSval=39054770 TSecr=2626292982"
"47","20:36:31.803198","64.65.63.120","192.168.0.74","TLSv1.2","1474","Application Data, Application Data"
"48","20:36:31.803200","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=8381 Ack=1 Win=1428 Len=1408 TSval=2626292988 TSecr=39052077 [TCP PDU reassembled in 59]"
"49","20:36:31.803202","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=9789 Ack=1 Win=1428 Len=1408 TSval=2626292988 TSecr=39052077 [TCP PDU reassembled in 59]"
"50","20:36:31.803204","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=9363 Ack=1587 Win=1043 Len=1408 TSval=3380138929 TSecr=2984794566 [TCP PDU reassembled in 55]"
"51","20:36:31.803205","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=10771 Ack=1587 Win=1043 Len=1408 TSval=3380138929 TSecr=2984794566 [TCP PDU reassembled in 55]"
"52","20:36:31.803263","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1587 Ack=12179 Win=9836 Len=0 TSval=2984794629 TSecr=3380138929"
"53","20:36:31.803290","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=11197 Win=6470 Len=0 TSval=39054773 TSecr=2626292988"
"54","20:36:31.803343","192.168.0.74","192.87.28.82","TCP","66","[TCP Window Update] 53922  >  9001 [ACK] Seq=1587 Ack=12179 Win=9880 Len=0 TSval=2984794629 TSecr=3380138929"
"55","20:36:31.803393","192.87.28.82","192.168.0.74","TLSv1.2","1320","Application Data"
"56","20:36:31.803422","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=1587 Ack=13433 Win=9861 Len=0 TSval=2984794629 TSecr=3380138929"
"57","20:36:31.803490","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 53923  >  443 [ACK] Seq=1 Ack=11197 Win=6536 Len=0 TSval=39054773 TSecr=2626292988"
"58","20:36:31.803866","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"59","20:36:31.816312","64.65.63.120","192.168.0.74","TLSv1.2","1474","Application Data, Application Data"
"60","20:36:31.816319","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=12605 Ack=1 Win=1428 Len=1408 TSval=2626293003 TSecr=39052077 [TCP PDU reassembled in 65]"
"61","20:36:31.816503","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=1 Ack=14013 Win=6492 Len=0 TSval=39054786 TSecr=2626293003"
"62","20:36:31.816746","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 53923  >  443 [ACK] Seq=1 Ack=14013 Win=6536 Len=0 TSval=39054786 TSecr=2626293003"
"63","20:36:31.816980","192.168.0.74","64.65.63.120","TLSv1.2","602","Application Data"
"64","20:36:31.830697","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=14013 Ack=1 Win=1428 Len=1408 TSval=2626293017 TSecr=39054750 [TCP PDU reassembled in 65]"
"65","20:36:31.830702","64.65.63.120","192.168.0.74","TLSv1.2","1474","Application Data, Application Data"
"66","20:36:31.830925","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=537 Ack=16829 Win=6492 Len=0 TSval=39054801 TSecr=2626293017"
"67","20:36:31.831191","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 53923  >  443 [ACK] Seq=537 Ack=16829 Win=6536 Len=0 TSval=39054801 TSecr=2626293017"
"68","20:36:31.834893","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=16829 Ack=1 Win=1428 Len=1408 TSval=2626293021 TSecr=39054755 [TCP PDU reassembled in 72]"
"69","20:36:31.834896","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=18237 Ack=1 Win=1428 Len=1408 TSval=2626293021 TSecr=39054755 [TCP PDU reassembled in 72]"
"70","20:36:31.834975","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=537 Ack=19645 Win=6492 Len=0 TSval=39054805 TSecr=2626293021"
"71","20:36:31.835072","192.168.0.74","64.65.63.120","TCP","66","[TCP Window Update] 53923  >  443 [ACK] Seq=537 Ack=19645 Win=6536 Len=0 TSval=39054805 TSecr=2626293021"
"72","20:36:31.836763","64.65.63.120","192.168.0.74","TLSv1.2","1474","Application Data"
"73","20:36:31.836766","192.87.28.82","192.168.0.74","TLSv1.2","152","Application Data"
"74","20:36:31.836861","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=2123 Ack=13519 Win=9879 Len=0 TSval=2984794663 TSecr=3380138963"
"75","20:36:31.836912","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=537 Ack=21053 Win=6514 Len=0 TSval=39054807 TSecr=2626293023"
"76","20:36:31.847327","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=13519 Ack=2123 Win=1043 Len=1408 TSval=3380138973 TSecr=2984794630 [TCP PDU reassembled in 78]"
"77","20:36:31.847331","192.87.28.82","192.168.0.74","TCP","1474","9001  >  53922 [ACK] Seq=14927 Ack=2123 Win=1043 Len=1408 TSval=3380138973 TSecr=2984794630 [TCP PDU reassembled in 78]"
"78","20:36:31.847333","192.87.28.82","192.168.0.74","TLSv1.2","1320","Application Data"
"79","20:36:31.847335","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=21053 Ack=1 Win=1428 Len=1408 TSval=2626293034 TSecr=39054769 [TCP PDU reassembled in 85]"
"80","20:36:31.847549","192.168.0.74","192.87.28.82","TCP","66","53922  >  9001 [ACK] Seq=2123 Ack=17589 Win=9817 Len=0 TSval=2984794673 TSecr=3380138973"
"81","20:36:31.847608","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=537 Ack=22461 Win=6514 Len=0 TSval=39054817 TSecr=2626293034"
"82","20:36:31.847735","192.168.0.74","192.87.28.82","TCP","66","[TCP Window Update] 53922  >  9001 [ACK] Seq=2123 Ack=17589 Win=9880 Len=0 TSval=2984794673 TSecr=3380138973"
"83","20:36:31.849505","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [ACK] Seq=22461 Ack=1 Win=1428 Len=1408 TSval=2626293037 TSecr=39054770 [TCP PDU reassembled in 85]"
"84","20:36:31.849634","192.168.0.74","64.65.63.120","TCP","66","53923  >  443 [ACK] Seq=537 Ack=23869 Win=6514 Len=0 TSval=39054819 TSecr=2626293037"
"85","20:36:31.850500","64.65.63.120","192.168.0.74","TLSv1.2","1474","Application Data"
"86","20:36:31.850503","64.65.63.120","192.168.0.74","TCP","1474","443  >  53923 [PSH, ACK] Seq=25277 Ack=1 Win=1428 Len=1408 TSval=2626293038 TSecr=39054773 [TCP PDU reassembled in 90]"
