"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:41:51.969650","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"2","11:41:51.978989","192.168.0.74","64.65.63.120","TLSv1.2","1116","Application Data"
"3","11:41:51.981470","192.168.0.74","64.65.63.120","TCP","1474","59487  >  443 [ACK] Seq=1051 Ack=1 Win=9198 Len=1408 TSval=3163320510 TSecr=2680611308 [TCP PDU reassembled in 5]"
"4","11:41:51.981475","192.168.0.74","64.65.63.120","TCP","1474","59487  >  443 [ACK] Seq=2459 Ack=1 Win=9198 Len=1408 TSval=3163320510 TSecr=2680611308 [TCP PDU reassembled in 5]"
"5","11:41:51.981504","192.168.0.74","64.65.63.120","TLSv1.2","870","Application Data"
"6","11:41:52.025817","64.65.63.120","192.168.0.74","TCP","66","443  >  59487 [ACK] Seq=1 Ack=3867 Win=3736 Len=0 TSval=2680613214 TSecr=3163320508"
"7","11:41:52.070545","64.65.63.120","192.168.0.74","TCP","66","443  >  59487 [ACK] Seq=1 Ack=4671 Win=3758 Len=0 TSval=2680613259 TSecr=3163320510"
"8","11:41:52.109116","149.154.167.41","192.168.0.74","SSL","171","Continuation Data"
"9","11:41:52.109326","192.168.0.74","149.154.167.41","TCP","66","59400  >  443 [ACK] Seq=1 Ack=106 Win=65530 Len=0 TSval=1845305416 TSecr=325018396"
"10","11:41:52.788526","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"11","11:41:52.979431","192.168.0.74","64.65.63.120","TLSv1.2","602","Application Data"
"12","11:41:53.020395","64.65.63.120","192.168.0.74","TCP","66","443  >  59487 [ACK] Seq=1 Ack=5207 Win=3780 Len=0 TSval=2680614211 TSecr=3163321508"
"13","11:41:53.020503","192.168.0.74","64.65.63.120","TLSv1.2","1116","Application Data"
"14","11:41:53.055675","64.65.63.120","192.168.0.74","TCP","66","443  >  59487 [ACK] Seq=1 Ack=6257 Win=3802 Len=0 TSval=2680614246 TSecr=3163321549"
