"No.","Time","Source","Destination","Protocol","Length","Info"
"1","11:19:20.069567","192.168.0.74","5.28.195.2","TCP","78","61035  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3548648456 TSecr=0 SACK_PERM"
"2","11:19:20.069643","192.168.0.74","5.28.195.2","TCP","78","61033  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3591026212 TSecr=0 SACK_PERM"
"3","11:19:20.267263","192.168.0.192","230.0.0.1","UDP","92","58107  >  6666 Len=50"
"4","11:19:20.581546","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"5","11:19:20.900385","192.168.0.74","5.28.195.2","TCP","78","61036  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2626553794 TSecr=0 SACK_PERM"
"6","11:19:20.944678","5.28.195.2","192.168.0.74","TCP","74","443  >  61036 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=1905589144 TSecr=2626553794 WS=1024"
"7","11:19:20.944853","192.168.0.74","5.28.195.2","TCP","66","61036  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=2626553839 TSecr=1905589144"
"8","11:19:20.945155","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"9","11:19:20.984914","5.28.195.2","192.168.0.74","TCP","66","443  >  61036 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=1905589193 TSecr=2626553839"
"10","11:19:20.987492","5.28.195.2","192.168.0.74","TCP","66","443  >  61036 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=1905589193 TSecr=2626553839"
"11","11:19:20.987611","192.168.0.74","5.28.195.2","TCP","66","61036  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=2626553881 TSecr=1905589193"
"12","11:19:20.987786","192.168.0.74","5.28.195.2","TCP","66","61036  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=2626553882 TSecr=1905589193"
"13","11:19:21.027313","5.28.195.2","192.168.0.74","TCP","56","443  >  61036 [RST] Seq=2 Win=0 Len=0"
"14","11:19:21.070484","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 61035  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3548649457 TSecr=0 SACK_PERM"
"15","11:19:21.070541","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 61033  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3591027213 TSecr=0 SACK_PERM"
"16","11:19:21.503165","192.168.0.192","230.0.0.1","UDP","92","62979  >  6666 Len=50"
"17","11:19:21.806315","2a00:ab00:533:6::100","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  57547 [ACK] Seq=1 Ack=1 Win=360 Len=0 TSval=3074695982 TSecr=138136618"
"18","11:19:21.806430","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a00:ab00:533:6::100","TCP","86","[TCP ACKed unseen segment] 57547  >  443 [ACK] Seq=1 Ack=2 Win=3038 Len=0 TSval=138152157 TSecr=3074496494"
"19","11:19:21.902848","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"20","11:19:21.925485","192.168.0.74","5.28.195.2","TCP","78","61037  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=752962065 TSecr=0 SACK_PERM"
"21","11:19:21.962797","5.28.195.2","192.168.0.74","TCP","74","443  >  61037 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=2988922997 TSecr=752962065 WS=1024"
"22","11:19:21.962954","192.168.0.74","5.28.195.2","TCP","66","61037  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=752962103 TSecr=2988922997"
"23","11:19:21.963144","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"24","11:19:21.983029","192.87.28.82","192.168.0.74","TCP","66","9001  >  59488 [ACK] Seq=1 Ack=537 Win=2347 Len=0 TSval=2691312454 TSecr=3830839335"
"25","11:19:22.004620","5.28.195.2","192.168.0.74","TCP","66","443  >  61037 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=2988923042 TSecr=752962103"
