"No.","Time","Source","Destination","Protocol","Length","Info"
"1","17:25:28.096972","192.168.0.74","5.28.195.2","TCP","78","52900  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3855856562 TSecr=0 SACK_PERM"
"2","17:25:28.097035","192.168.0.74","5.28.195.2","TCP","78","52898  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3221470205 TSecr=0 SACK_PERM"
"3","17:25:29.963745","192.87.28.82","192.168.0.74","TLSv1.2","602","Application Data"
"4","17:25:29.963925","192.168.0.74","192.87.28.82","TCP","66","52516  >  9001 [ACK] Seq=1 Ack=537 Win=9066 Len=0 TSval=164117508 TSecr=1712753596"
"5","17:25:30.010413","192.87.28.82","192.168.0.74","TCP","602","[TCP Spurious Retransmission] 9001  >  52516 [PSH, ACK] Seq=1 Ack=1 Win=5280 Len=536 TSval=1712753836 TSecr=164112606"
"6","17:25:30.010417","2a00:ab00:533:6::100","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TCP","86","443  >  56755 [ACK] Seq=1 Ack=1 Win=506 Len=0 TSval=3010264365 TSecr=2790418686"
"7","17:25:30.010599","192.168.0.74","192.87.28.82","TCP","78","[TCP Dup ACK 4#1] 52516  >  9001 [ACK] Seq=1 Ack=537 Win=9066 Len=0 TSval=164117554 TSecr=1712753836 SLE=1 SRE=537"
"8","17:25:30.010648","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a00:ab00:533:6::100","TCP","86","[TCP ACKed unseen segment] 56755  >  443 [ACK] Seq=1 Ack=2 Win=2048 Len=0 TSval=2790434094 TSecr=3010249013"
"9","17:25:30.095611","192.168.0.74","5.28.195.2","TCP","78","52904  >  80 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2807383945 TSecr=0 SACK_PERM"
"10","17:25:30.095749","192.168.0.74","5.28.195.2","TCP","78","52903  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=1845375027 TSecr=0 SACK_PERM"
"11","17:25:30.096420","192.168.0.74","5.28.195.2","TCP","78","52905  >  5222 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=994956697 TSecr=0 SACK_PERM"
"12","17:25:30.135602","5.28.195.2","192.168.0.74","TCP","74","443  >  52903 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=3030843339 TSecr=1845375027 WS=1024"
"13","17:25:30.135857","192.168.0.74","5.28.195.2","TCP","66","52903  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=1845375068 TSecr=3030843339"
"14","17:25:30.136514","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"15","17:25:30.178254","5.28.195.2","192.168.0.74","TCP","66","443  >  52903 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=3030843401 TSecr=1845375068"
"16","17:25:30.180793","5.28.195.2","192.168.0.74","TCP","66","443  >  52903 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=3030843403 TSecr=1845375068"
"17","17:25:30.180964","192.168.0.74","5.28.195.2","TCP","66","52903  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=1845375113 TSecr=3030843403"
"18","17:25:30.181183","192.168.0.74","5.28.195.2","TCP","66","52903  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=1845375113 TSecr=3030843403"
"19","17:25:30.230170","5.28.195.2","192.168.0.74","TCP","56","443  >  52903 [RST] Seq=2 Win=0 Len=0"
"20","17:25:30.688679","64.65.63.120","192.168.0.74","TLSv1.2","602","Application Data"
"21","17:25:30.688682","149.154.167.41","192.168.0.74","SSL","171","Continuation Data"
"22","17:25:30.688901","192.168.0.74","149.154.167.41","TCP","66","51643  >  443 [ACK] Seq=1 Ack=106 Win=65530 Len=0 TSval=2408373455 TSecr=1826597385"
"23","17:25:30.689139","192.168.0.74","64.65.63.120","TCP","66","52517  >  443 [ACK] Seq=1 Ack=537 Win=18790 Len=0 TSval=4083486892 TSecr=2614831709"
"24","17:25:31.095327","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52904  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2807384945 TSecr=0 SACK_PERM"
"25","17:25:31.096559","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52905  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=994957697 TSecr=0 SACK_PERM"
"26","17:25:32.095844","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52905  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=994958697 TSecr=0 SACK_PERM"
"27","17:25:32.095900","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52904  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2807385946 TSecr=0 SACK_PERM"
"28","17:25:33.096966","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52905  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=994959698 TSecr=0 SACK_PERM"
"29","17:25:33.097003","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52904  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2807386947 TSecr=0 SACK_PERM"
"30","17:25:33.501304","192.168.0.74","192.87.28.82","TLSv1.2","602","Application Data"
"31","17:25:33.588563","192.87.28.82","192.168.0.74","TCP","66","9001  >  52516 [ACK] Seq=537 Ack=537 Win=5280 Len=0 TSval=1712757421 TSecr=164121045"
"32","17:25:33.642687","192.168.0.74","5.28.195.2","TCP","78","52906  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3405485310 TSecr=0 SACK_PERM"
"33","17:25:33.683025","5.28.195.2","192.168.0.74","TCP","74","443  >  52906 [SYN, ACK, ECE] Seq=0 Ack=1 Win=65535 Len=0 MSS=1240 SACK_PERM TSval=3030846859 TSecr=3405485310 WS=1024"
"34","17:25:33.683168","192.168.0.74","5.28.195.2","TCP","66","52906  >  443 [ACK] Seq=1 Ack=1 Win=1048560 Len=0 TSval=3405485351 TSecr=3030846859"
"35","17:25:33.683432","192.168.0.74","5.28.195.2","TLSv1","583","Client Hello"
"36","17:25:33.727834","5.28.195.2","192.168.0.74","TCP","66","443  >  52906 [ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=3030846946 TSecr=3405485351"
"37","17:25:33.727837","5.28.195.2","192.168.0.74","TCP","66","443  >  52906 [FIN, ACK] Seq=1 Ack=518 Win=67584 Len=0 TSval=3030846946 TSecr=3405485351"
"38","17:25:33.728061","192.168.0.74","5.28.195.2","TCP","66","52906  >  443 [ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3405485396 TSecr=3030846946"
"39","17:25:33.728296","192.168.0.74","5.28.195.2","TCP","66","52906  >  443 [FIN, ACK] Seq=518 Ack=2 Win=1048560 Len=0 TSval=3405485396 TSecr=3030846946"
"40","17:25:33.772386","5.28.195.2","192.168.0.74","TCP","56","443  >  52906 [RST] Seq=2 Win=0 Len=0"
"41","17:25:34.097719","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52905  >  5222 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=994960699 TSecr=0 SACK_PERM"
"42","17:25:34.097792","192.168.0.74","5.28.195.2","TCP","78","[TCP Retransmission] 52904  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=2807387948 TSecr=0 SACK_PERM"
"43","17:25:34.206306","192.168.0.74","64.65.63.120","TLSv1.2","602","Application Data"
"44","17:25:34.312976","64.65.63.120","192.168.0.74","TCP","66","443  >  52517 [ACK] Seq=537 Ack=537 Win=2627 Len=0 TSval=2614835506 TSecr=4083490409"
"45","17:25:34.440848","192.168.0.74","5.28.195.2","TCP","78","52907  >  443 [SYN, ECE, CWR] Seq=0 Win=65535 Len=0 MSS=1460 WS=16 TSval=3446847991 TSecr=0 SACK_PERM"
"46","17:25:34.449880","2a00:ab00:533:6::100","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","TLSv1.2","110","[TCP Previous segment not captured] , Application Data"
"47","17:25:34.450508","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a00:ab00:533:6::100","TCP","86","56755  >  443 [ACK] Seq=1 Ack=26 Win=2048 Len=0 TSval=2790438534 TSecr=3010268805"
"48","17:25:34.450511","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a00:ab00:533:6::100","TLSv1.2","110","Application Data"
"49","17:25:34.450511","2a02:ab88:b:4100:6163:ab1b:4f48:fc2c","2a00:ab00:533:6::100","TLSv1.2","112","Application Data"
