"No.","Time","Source","Destination","Protocol","Length","Info"
"59","12:46:31.124017","152.66.159.50","5.28.195.2","TLSv1","583","Client Hello"
"361","12:46:32.351062","152.66.159.50","64.65.63.120","TLSv1.2","602","Application Data"
"362","12:46:32.446700","185.220.101.195","152.66.159.50","TLSv1.2","602","Application Data"
"436","12:46:32.986941","152.53.251.172","152.66.159.50","TLSv1.2","602","Application Data"
"521","12:46:33.247949","217.79.181.76","152.66.159.50","TLSv1.2","602","Application Data"
"523","12:46:33.290932","178.254.45.64","152.66.159.50","TLSv1.2","602","Application Data"
"1181","12:46:34.245908","140.82.114.26","152.66.159.50","TLSv1.2","91","Application Data"
"1183","12:46:34.246471","152.66.159.50","140.82.114.26","TLSv1.2","90","Application Data"
"1184","12:46:34.246473","152.66.159.50","140.82.114.26","TLSv1.2","92","Application Data"
"1185","12:46:34.246473","152.66.159.50","140.82.114.26","TLSv1.2","89","Application Data"
"1186","12:46:34.249650","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1226","12:46:34.384225","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"1228","12:46:34.385412","152.66.159.50","109.70.100.248","TCP","1304","64644  >  9010 [ACK] Seq=537 Ack=537 Win=7387 Len=1238 TSval=2230580685 TSecr=4286174545 [TCP PDU reassembled in 1229]"
"1229","12:46:34.385431","152.66.159.50","109.70.100.248","TLSv1.2","906","Application Data"
"1231","12:46:34.406676","135.125.202.252","152.66.159.50","TLSv1.2","602","Application Data"
"1238","12:46:34.444231","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=537 Ack=2615 Win=3288 Len=1238 TSval=4286174604 TSecr=2230580685 [TCP PDU reassembled in 1241]"
"1241","12:46:34.444245","109.70.100.248","152.66.159.50","TLSv1.2","422","Application Data"
"1281","12:46:34.539506","109.70.100.248","152.66.159.50","TLSv1.2","666","Application Data"
"1283","12:46:34.541717","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1284","12:46:34.543649","152.66.159.50","109.70.100.248","TCP","1304","64644  >  9010 [ACK] Seq=3151 Ack=5207 Win=7387 Len=1238 TSval=2230580843 TSecr=4286174615 [TCP PDU reassembled in 1285]"
"1285","12:46:34.543687","152.66.159.50","109.70.100.248","TLSv1.2","392","Application Data"
"1358","12:46:34.615182","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"1360","12:46:34.616484","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1362","12:46:34.646025","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"1408","12:46:34.696975","152.66.159.50","109.70.100.248","TLSv1.2","1116","Application Data"
"1409","12:46:34.738656","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"1473","12:46:34.774944","152.66.159.50","109.70.100.248","TLSv1.2","1116","Application Data"
"1474","12:46:34.817893","109.70.100.248","152.66.159.50","TLSv1.2","602","Application Data"
"1476","12:46:34.821789","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=7351 Ack=7351 Win=3252 Len=1238 TSval=4286174983 TSecr=2230581074 [TCP PDU reassembled in 1479]"
"1479","12:46:34.826268","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1483","12:46:34.826278","109.70.100.248","152.66.159.50","TLSv1.2","414","Application Data, Application Data"
"1486","12:46:34.826616","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1487","12:46:34.828977","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=15127 Ack=7351 Win=3252 Len=1238 TSval=4286174990 TSecr=2230581117 [TCP PDU reassembled in 1490]"
"1490","12:46:34.828983","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1495","12:46:34.832872","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1499","12:46:34.834179","109.70.100.248","152.66.159.50","TLSv1.2","834","Application Data, Application Data"
"1501","12:46:34.837081","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=27037 Ack=7887 Win=3248 Len=1238 TSval=4286174997 TSecr=2230581126 [TCP PDU reassembled in 1504]"
"1504","12:46:34.837087","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1507","12:46:34.837091","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1508","12:46:34.837093","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1513","12:46:34.837396","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1514","12:46:34.842043","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1517","12:46:34.842048","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1520","12:46:34.842053","109.70.100.248","152.66.159.50","TLSv1.2","972","Application Data, Application Data"
"1523","12:46:34.843420","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=47751 Ack=7887 Win=3248 Len=1238 TSval=4286175005 TSecr=2230581134 [TCP PDU reassembled in 1528]"
"1526","12:46:34.843496","152.66.159.50","109.70.100.248","TLSv1.2","602","Application Data"
"1528","12:46:34.845441","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data, Application Data"
"1533","12:46:34.847693","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1536","12:46:34.847698","109.70.100.248","152.66.159.50","TLSv1.2","1304","Application Data"
"1538","12:46:34.850903","109.70.100.248","152.66.159.50","TLSv1.2","132","Application Data"
"1539","12:46:34.850906","109.70.100.248","152.66.159.50","TCP","1304","9010  >  64644 [ACK] Seq=60197 Ack=8423 Win=3244 Len=1238 TSval=4286175011 TSecr=2230581141 [TCP PDU reassembled in 1602]"
